YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,NumberOfWindows,Claim,Building_Age,Geo_Code_13201,Geo_Code_13204,Geo_Code_13205,Geo_Code_13206,Geo_Code_13207,Geo_Code_21231,Geo_Code_31555,Geo_Code_33063,Geo_Code_34172,Geo_Code_38185,Geo_Code_42218,Geo_Code_54395,Geo_Code_6083,Geo_Code_6088,Geo_Code_63113,Geo_Code_75116,Geo_Code_83137,Geo_Code_92004,Geo_Code_OTHER,Building_Type_2,Building_Type_3,Building_Type_4,Log_Building_Dimension,Protection_Score
2012,1.0,0,0,1,1,1,7400.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.909370405197466,2
2015,0.657534247,0,1,0,0,0,370.0,2.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.916202062607435,1
2014,1.0,0,1,0,0,0,13030.0,9.0,1,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,9.475086413144906,1
2013,1.0,1,1,0,0,0,200.0,2.0,0,83.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.303304908059076,1
2016,1.0,1,1,0,0,0,200.0,2.0,0,86.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.303304908059076,1
2014,0.745205479,0,1,0,0,0,1130.0,3.0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.030857476116121,1
2014,0.221917808,1,1,1,1,1,459.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.131226489483141,3
2014,1.0,1,1,1,1,1,1130.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.030857476116121,3
2016,0.99726776,1,1,1,1,1,1130.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.030857476116121,3
2012,1.0,1,1,1,1,1,1133.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.033506484287697,3
2012,1.0,1,1,0,0,0,500.0,3.0,0,82.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.2166061010848646,1
2012,1.0,1,1,1,1,1,400.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.993961427306569,3
2014,0.210958904,0,0,1,1,1,6500.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.77971129020447,2
2012,1.0,0,1,0,0,0,800.0,4.0,0,82.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.68586094706836,1
2012,1.0,1,1,0,0,0,315.0,3.0,0,87.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.755742213586912,1
2013,0.854794521,1,1,0,0,0,500.0,3.0,0,83.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.2166061010848646,1
2015,0.950684932,1,1,1,1,1,1280.0,4.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.155396301896734,3
2012,1.0,0,1,1,1,1,1900.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.550135342488429,3
2014,1.0,0,1,1,1,1,1450.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.280008252884188,3
2012,1.0,1,1,1,1,1,1200.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.0909098220799835,3
2013,1.0,1,1,1,1,1,680.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.523562306149512,3
2012,0.084699454,1,0,1,1,1,442.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.093569770045136,2
2012,1.0,1,1,1,1,1,746.0,4.0,0,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.616065185132817,3
2012,1.0,1,1,1,1,1,450.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.111467339502679,3
2013,1.0,0,1,1,1,1,750.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.621405651764134,3
2013,1.0,1,1,1,1,1,991.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.899723107284872,3
2012,1.0,0,0,1,1,1,2400.0,4.0,1,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.783640596221253,2
2012,1.0,1,1,1,1,1,450.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.111467339502679,3
2012,1.0,0,1,1,1,1,1323.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.188412736496954,3
2013,1.0,0,1,1,1,1,400.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.993961427306569,3
2012,0.99726776,1,1,1,1,1,420.0,4.0,1,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.042632833682381,3
2013,0.747945205,0,0,1,1,1,550.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.311734809152915,2
2016,1.0,1,1,1,1,1,340.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.831882477283517,3
2012,1.0,0,0,1,1,1,1050.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.957497370876951,2
2014,1.0,1,0,1,1,1,500.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.2166061010848646,2
2012,1.0,1,1,0,0,0,364.0,4.0,0,77.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.8998973535824915,1
2016,0.99726776,1,1,0,0,0,364.0,4.0,0,81.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.8998973535824915,1
2016,1.0,0,0,1,1,1,800.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.68586094706836,2
2012,1.0,1,0,1,1,1,257.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.552959584921617,2
2013,1.0,0,1,1,1,1,1524.0,4.0,1,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.329749689041512,3
2012,1.0,0,0,1,1,1,2425.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.793999089503996,2
2014,1.0,0,1,0,0,0,2000.0,5.0,0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.601402334583733,1
2013,1.0,0,0,1,1,1,1520.0,4.0,0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.327123292259293,2
2014,1.0,0,0,1,1,1,1520.0,4.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.327123292259293,2
2012,1.0,0,1,1,1,1,3919.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.273846932784508,3
2014,1.0,0,1,1,1,1,3919.0,4.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.273846932784508,3
2013,0.747945205,0,0,1,1,1,560.0,4.0,0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.329720905522696,2
2015,1.0,0,1,0,0,0,417.0,3.0,0,115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.035481432524756,1
2012,1.0,0,0,1,1,1,2180.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.687538766201629,2
2016,0.99726776,0,1,1,1,1,1800.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.496097345175956,3
2012,1.0,0,1,1,1,1,5523.0,4.0,1,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.616857514529183,3
2013,1.0,1,1,0,0,0,850.0,3.0,0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.7464121285733745,1
2014,1.0,1,1,0,0,0,850.0,3.0,0,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.7464121285733745,1
2012,1.0,1,0,1,1,1,700.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.55250788703459,2
2014,0.747945205,1,0,1,1,1,700.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.55250788703459,2
2013,1.0,0,1,1,1,1,1560.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.353081920515432,3
2012,1.0,0,1,1,1,1,3104.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.040768994367578,3
2016,0.907103825,0,1,0,0,0,1640.0,4.0,0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.403061091090091,1
2012,1.0,0,1,0,0,0,250.0,3.0,0,62.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.5254529391317835,1
2016,0.994535519,0,1,0,0,0,3768.0,5.0,0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.234564993267135,1
2013,1.0,0,0,1,1,1,1500.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.313886831633462,2
2014,1.0,1,1,1,1,1,400.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,5.993961427306569,3
2016,0.99726776,1,1,1,1,1,400.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,5.993961427306569,3
2014,1.0,0,1,0,0,0,3200.0,5.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,8.071218539969863,1
2016,1.0,0,1,0,0,0,3200.0,5.0,1,36.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,8.071218539969863,1
2014,0.753424658,0,0,1,1,1,670.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.508769136971682,2
2013,1.0,0,1,1,1,1,700.0,4.0,1,53.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.55250788703459,3
2012,1.0,1,0,1,1,1,480.0,4.0,1,52.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.175867270105761,2
2012,1.0,0,0,1,1,1,391.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,5.971261839790462,2
2015,1.0,0,0,1,1,1,391.0,4.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,5.971261839790462,2
2016,0.99726776,0,0,1,1,1,530.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.274762021241939,2
2012,1.0,0,1,0,0,0,550.0,4.0,0,212.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.311734809152915,1
2015,1.0,0,1,0,0,0,550.0,4.0,0,215.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.311734809152915,1
2014,1.0,0,1,1,1,1,876.0,4.0,1,54.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.776506992372183,3
2015,1.0,0,1,1,1,1,876.0,4.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.776506992372183,3
2012,1.0,0,1,1,1,1,850.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.7464121285733745,3
2013,0.252054795,0,1,0,0,0,1947.0,6.0,0,23.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.5745584842024805,1
2014,1.0,0,1,0,0,0,1947.0,6.0,0,24.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.5745584842024805,1
2015,1.0,0,1,0,0,0,1947.0,6.0,0,25.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.5745584842024805,1
2016,0.99726776,0,1,0,0,0,570.0,5.0,0,96.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.3473892096560105,1
2012,1.0,0,1,1,1,1,200.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,5.303304908059076,3
2012,0.844262295,0,1,1,1,1,850.0,4.0,1,42.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.7464121285733745,3
2013,1.0,0,1,0,0,0,996.0,4.0,1,113.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.904750769961838,1
2014,1.0,0,1,1,1,1,450.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.111467339502679,3
2014,1.0,0,1,0,0,0,950.0,5.0,0,164.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.85751406254539,1
2014,1.0,0,1,0,0,0,1425.0,5.0,0,64.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.262628600974241,1
2012,1.0,0,1,1,1,1,1030.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.93828448401696,3
2012,1.0,0,1,1,1,1,770.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.647688373563329,3
2016,1.0,0,1,0,0,0,696.0,5.0,0,86.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.546785410760524,1
2015,1.0,0,1,0,0,0,410.0,6.0,0,115.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.018593214496234,1
2012,1.0,0,1,1,1,1,980.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.8885724595653635,3
2013,0.747945205,0,1,1,1,1,480.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.175867270105761,3
2013,1.0,0,1,0,0,0,2450.0,4.0,0,143.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.804251383528112,1
2015,1.0,0,1,0,0,0,2450.0,4.0,1,145.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.804251383528112,1
2013,1.0,0,1,1,1,1,420.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.042632833682381,3
2014,1.0,0,1,1,1,1,1325.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.189922170745808,3
2015,1.0,0,1,1,1,1,1325.0,4.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.189922170745808,3
2012,1.0,0,1,1,1,1,2081.0,4.0,1,52.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.641084249174914,3
2013,0.887671233,0,0,1,1,1,910.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.814542897259958,2
2013,1.0,0,1,1,1,1,1384.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.233455418621439,3
2014,0.915068493,0,1,1,1,1,1384.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.233455418621439,3
2013,1.0,0,1,1,1,1,1640.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.403061091090091,3
2014,1.0,0,1,0,0,0,1100.0,5.0,0,84.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.00397413672268,1
2015,1.0,0,1,0,0,0,1100.0,5.0,0,85.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.00397413672268,1
2016,0.99726776,0,1,0,0,0,1100.0,5.0,1,86.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.00397413672268,1
2013,0.942465753,0,0,1,1,1,5439.0,4.0,1,33.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,8.601534339849989,2
2012,1.0,0,0,1,1,1,1255.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.135687347028144,2
2013,1.0,0,0,1,1,1,756.0,4.0,1,53.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.6293632534374485,2
2015,0.747945205,1,0,1,1,1,800.0,4.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.68586094706836,2
2012,1.0,0,0,1,1,1,400.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,5.993961427306569,2
2013,0.945205479,0,0,1,1,1,470.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,6.154858094016418,2
2016,0.99726776,1,0,1,1,1,350.0,4.0,1,56.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,5.860786223465865,2
2012,1.0,0,1,1,1,1,310.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,5.739792912179234,3
2016,0.016393443,0,0,1,1,1,990.0,4.0,0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.898714534329988,2
2013,1.0,0,1,0,0,0,397.0,3.0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.986452005284438,1
2012,1.0,0,1,1,1,1,1400.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.244941546337007,3
2015,1.0,0,1,1,1,1,1400.0,4.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.244941546337007,3
2012,1.0,1,0,1,1,1,1960.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.581209826196346,2
2012,1.0,0,1,0,0,0,400.0,3.0,0,112.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.993961427306569,1
2013,0.580821918,0,1,1,1,1,350.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.860786223465865,3
2013,1.0,0,1,1,1,1,450.0,4.0,1,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.111467339502679,3
2012,1.0,1,1,1,1,1,1065.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.97166860472579,3
2014,1.0,0,0,1,1,1,759.0,4.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.633318433280377,2
2014,1.0,0,0,1,1,1,1050.0,4.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.957497370876951,2
2012,1.0,0,0,1,1,1,1416.0,4.0,1,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.256297239690681,2
2013,0.161643836,1,1,1,1,1,475.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.16541785423142,3
2012,1.0,0,0,1,1,1,3613.0,4.0,1,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.192570471152173,2
2012,1.0,0,1,1,1,1,147.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4.997212273764115,3
2012,1.0,0,0,1,1,1,450.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.111467339502679,2
2012,1.0,1,1,1,1,1,920.0,4.0,1,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.825460036255307,3
2012,1.0,1,1,1,1,1,280.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.638354669333745,3
2013,1.0,1,1,0,0,0,2130.0,4.0,1,37.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.664346632098617,1
2015,1.0,1,1,0,0,0,2130.0,4.0,1,39.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.664346632098617,1
2014,1.0,1,1,0,0,0,7861.0,7.0,1,59.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.969796305981806,1
2016,0.609289617,0,1,0,0,0,600.0,4.0,0,46.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.398594934535208,1
2012,0.0,1,1,1,1,1,481.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.1779441140506,3
2013,0.0,1,1,1,1,1,565.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.338594078203183,3
2013,1.0,1,1,1,1,1,4967.0,4.0,1,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.510772623613315,3
2012,1.0,1,0,1,1,1,1353.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.21081845347222,2
2012,1.0,1,0,1,1,1,5335.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.58223158759546,2
2013,1.0,1,0,1,1,1,5335.0,4.0,0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.58223158759546,2
2016,0.99726776,1,0,1,1,1,300.0,4.0,0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.707110264748875,2
2013,0.084931507,1,1,1,1,1,350.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.860786223465865,3
2012,1.0,1,0,1,1,1,150.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.017279836814924,2
2012,1.0,1,0,1,1,1,3611.0,4.0,1,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.192016914536875,2
2012,0.0,1,1,1,1,1,1270.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.147559271189454,3
2014,1.0,0,0,1,1,1,955.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.862757913051401,2
2013,0.747945205,1,1,0,0,0,4890.0,3.0,0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.495152060539358,1
2012,1.0,0,1,1,1,1,455.0,4.0,0,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.1224928095143865,3
2012,1.0,0,1,0,0,0,1280.0,2.0,0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.155396301896734,1
2016,1.0,0,1,0,0,0,1280.0,2.0,0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.155396301896734,1
2014,0.97260274,0,0,1,1,1,1485.0,4.0,0,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.303843225277705,2
2012,1.0,0,1,1,1,1,950.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.85751406254539,3
2015,1.0,0,1,0,0,0,1251.0,4.0,1,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.132497551660044,1
2012,1.0,1,1,0,0,0,3000.0,5.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.006700845440367,1
2014,0.495890411,1,1,0,0,0,786.0,2.0,0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.668228248417403,1
2013,0.580821918,0,0,1,1,1,435.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.077642243349034,2
2013,0.745205479,1,0,1,1,1,880.0,4.0,0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.78105762593618,2
2012,1.0,1,1,0,0,0,1573.0,3.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.3613754289773485,1
